0,0,H,4,0,2820
0,1,H,1,0,744
0,2,H,3,0,719
0,3,R,2,0,811
0,4,H,1,0,705
0,5,R,0,0,637
0,6,H,4,0,774
0,7,H,5,1,1629
0,8,R,1,0,723
0,9,H,4,0,889
0,10,H,5,1,1365
0,11,H,0,0,848
0,12,R,4,0,960
0,13,H,1,0,683
0,14,R,4,0,1418
0,15,H,2,0,726
0,16,H,3,0,858
0,17,R,5,0,850
0,18,H,2,0,724
0,19,R,1,0,700
1,0,P,0,0,1113
1,1,P,4,0,754
1,2,P,5,0,657
1,3,P,0,0,680
1,4,N,2,0,746
1,5,N,0,1,1421
1,6,N,5,0,609
1,7,N,1,0,537
1,8,N,3,0,565
1,9,P,4,0,1582
1,10,N,5,0,831
1,11,P,1,0,1020
1,12,N,2,0,891
1,13,N,4,0,1273
1,14,N,5,0,938
1,15,N,1,0,558
1,16,P,2,0,674
1,17,P,5,0,667
1,18,P,4,1,754
1,19,P,0,0,376
2,0,R,4,0,802
2,1,N,5,0,1441
2,2,H,1,1,1249
2,3,P,1,1,1207
2,4,H,2,1,1037
2,5,P,3,0,552
2,6,R,0,1,617
2,7,P,2,1,459
2,8,H,4,0,105
2,9,N,3,1,253
2,10,R,3,0,100
2,11,P,5,1,267
2,12,H,4,0,109
2,13,P,0,0,164
2,14,H,2,0,88
2,15,P,4,0,102
2,16,R,1,1,292
2,17,P,2,2,277
2,18,H,3,0,200
2,19,P,1,0,60
2,20,H,5,0,176
2,21,P,2,0,104
2,22,H,2,0,149
2,23,N,1,1,286
2,24,H,4,1,223
2,25,N,5,0,199
2,26,R,1,0,17
2,27,N,0,0,216
2,28,R,0,0,61
2,29,P,4,1,265
2,30,R,2,1,191
2,31,N,1,1,224
2,32,H,0,1,362
2,33,P,2,0,152
2,34,R,2,1,267
2,35,N,4,0,115
2,36,H,0,1,249
2,37,N,3,1,253
2,38,H,1,1,265
2,39,N,4,1,245
3,0,H,3,0,247
3,1,N,1,1,259
3,2,R,1,0,94
3,3,P,5,1,272
3,4,R,0,1,272
3,5,P,3,1,256
3,6,H,4,0,85
3,7,P,0,0,131
3,8,H,1,0,70
3,9,N,5,1,186
3,10,H,0,0,189
3,11,P,2,0,45
3,12,R,1,1,230
3,13,P,5,1,209
3,14,H,5,0,118
3,15,P,4,0,133
3,16,R,3,1,216
3,17,N,5,0,42
3,18,H,1,1,236
3,19,P,2,0,187
3,20,R,3,1,266
3,21,N,3,0,4
3,22,H,4,1,247
3,23,P,5,1,257
3,24,H,2,0,175
3,25,P,1,0,89
3,26,H,4,0,130
3,27,N,4,1,219
3,28,H,2,1,196
3,29,P,2,0,167
3,30,R,1,1,247
3,31,N,3,0,3
3,32,H,3,1,209
3,33,P,1,1,267
3,34,R,4,1,229
3,35,P,5,1,209
3,36,R,2,1,236
3,37,P,3,1,231
3,38,R,5,2,279
3,39,N,0,0,97
4,0,H,3,1,1195
4,1,H,1,1,227
4,2,H,2,1,225
4,3,R,1,0,28
4,4,R,5,0,192
4,5,H,1,0,21
4,6,R,2,0,180
4,7,R,5,1,254
4,8,R,3,1,233
4,9,H,1,0,150
4,10,R,4,0,56
4,11,H,2,0,176
4,12,H,5,1,348
4,13,R,4,0,2
4,14,H,5,1,229
4,15,H,0,0,493
4,16,R,2,1,312
4,17,H,1,0,48
4,18,H,2,1,342
4,19,H,5,2,261
5,0,R,4,0,273
5,1,N,0,0,174
5,2,R,0,1,219
5,3,P,2,0,140
5,4,R,2,0,44
5,5,P,3,1,212
5,6,R,1,0,175
5,7,P,5,0,74
5,8,H,5,1,280
5,9,P,1,2,391
5,10,H,0,2,520
5,11,N,2,0,91
5,12,R,1,0,179
5,13,P,3,0,105
5,14,H,5,2,454
5,15,N,1,0,134
5,16,R,0,1,170
5,17,P,0,1,217
5,18,H,1,0,239
5,19,P,3,2,919
5,20,H,4,2,276
5,21,N,2,0,132
5,22,H,5,0,104
5,23,P,1,1,264
5,24,H,2,1,243
5,25,P,0,1,215
5,26,R,4,0,95
5,27,N,5,1,217
5,28,H,2,0,137
5,29,N,4,0,104
5,30,H,4,0,147
5,31,N,3,0,87
5,32,R,2,1,249
5,33,P,1,0,159
5,34,R,4,0,88
5,35,N,5,1,234
5,36,R,3,1,208
5,37,P,4,0,121
5,38,R,5,0,148
5,39,P,5,0,117
6,0,R,2,0,308
6,1,N,3,1,263
6,2,R,5,1,213
6,3,N,1,1,237
6,4,H,1,0,118
6,5,P,2,1,219
6,6,R,4,0,118
6,7,N,3,1,235
6,8,R,1,1,253
6,9,N,5,1,246
6,10,H,3,0,150
6,11,P,4,1,268
6,12,H,1,1,276
6,13,N,2,0,107
6,14,H,2,0,164
6,15,P,1,1,236
6,16,R,4,0,140
6,17,P,5,0,104
6,18,R,2,0,115
6,19,N,0,1,250
6,20,H,0,0,118
6,21,N,3,0,116
6,22,R,2,1,218
6,23,N,2,1,229
6,24,R,5,1,253
6,25,N,5,1,284
6,26,R,3,1,243
6,27,N,0,1,294
6,28,R,0,1,251
6,29,P,1,0,100
6,30,H,4,1,264
6,31,N,3,0,79
6,32,R,0,1,250
6,33,N,5,0,493
6,34,R,3,0,34
6,35,N,2,0,33
6,36,H,4,1,255
6,37,P,3,1,262
6,38,R,3,0,83
6,39,P,0,5,646
