0,0,R,5,1,238
0,1,H,0,1,243
0,2,H,3,0,492
0,3,H,4,0,28
0,4,R,2,7,818
0,5,H,4,0,186
0,6,R,1,1,1315
0,7,R,5,1,234
0,8,H,4,0,98
0,9,R,3,0,100
0,10,R,1,1,231
0,11,H,5,0,58
0,12,R,0,0,160
0,13,R,3,1,232
0,14,H,4,0,26
0,15,H,2,1,192
0,16,R,5,1,272
0,17,H,1,0,190
0,18,R,4,0,168
0,19,H,5,0,137
1,0,N,4,1,224
1,1,P,5,1,245
1,2,N,1,0,105
1,3,P,2,0,116
1,4,P,5,1,216
1,5,N,3,0,30
1,6,P,0,0,190
1,7,P,1,2,233
1,8,N,3,0,156
1,9,P,1,0,56
1,10,P,2,1,229
1,11,P,0,1,212
1,12,P,2,2,231
1,13,P,1,1,217
1,14,P,2,1,233
1,15,P,5,2,237
1,16,N,4,0,145
1,17,N,1,1,220
1,18,N,3,1,185
1,19,N,1,0,220
2,0,R,2,1,356
2,1,P,5,1,261
2,2,R,0,1,233
2,3,P,1,1,236
2,4,R,5,1,201
2,5,P,5,1,235
2,6,H,4,0,84
2,7,N,3,1,218
2,8,H,3,1,235
2,9,N,2,1,225
2,10,H,0,1,237
2,11,N,4,1,246
2,12,H,2,1,231
2,13,P,5,0,110
2,14,H,1,0,102
2,15,P,4,0,131
2,16,H,3,0,101
2,17,N,5,1,235
2,18,H,0,1,226
2,19,P,0,0,134
2,20,H,4,0,103
2,21,N,3,1,265
2,22,H,0,1,249
2,23,N,1,1,241
2,24,H,4,1,225
2,25,P,0,0,105
2,26,R,0,1,245
2,27,N,5,0,132
2,28,R,2,0,117
2,29,P,1,1,249
2,30,R,4,1,220
2,31,N,2,0,123
2,32,R,2,0,124
2,33,N,4,0,86
2,34,H,3,0,240
2,35,N,3,1,206
2,36,H,4,1,180
2,37,N,0,0,167
2,38,R,1,0,32
2,39,N,1,0,136
3,0,H,4,0,154
3,1,P,2,0,88
3,2,H,0,0,115
3,3,N,5,1,186
3,4,H,3,1,183
3,5,P,3,1,229
3,6,H,0,0,114
3,7,N,1,1,187
3,8,H,5,0,171
3,9,P,4,0,74
3,10,H,1,0,129
3,11,N,1,1,168
3,12,H,4,0,193
3,13,N,4,1,203
3,14,H,2,1,149
3,15,P,0,1,184
3,16,H,3,0,183
3,17,N,3,1,187
3,18,R,4,0,104
3,19,P,2,2,277
3,20,R,1,1,225
3,21,N,1,0,102
3,22,H,0,1,170
3,23,P,2,1,233
3,24,R,4,1,268
3,25,N,4,0,77
3,26,R,0,0,179
3,27,N,1,0,13
3,28,H,4,0,185
3,29,P,0,0,39
3,30,R,5,1,266
3,31,P,4,2,232
3,32,R,3,1,249
3,33,P,0,1,230
3,34,H,4,0,50
3,35,N,3,1,200
3,36,H,0,0,175
3,37,N,4,1,187
3,38,H,5,1,180
3,39,N,1,0,180
4,0,H,2,1,231
4,1,R,0,0,146
4,2,R,1,1,202
4,3,H,5,0,115
4,4,H,4,1,262
4,5,R,0,0,16
4,6,H,1,1,240
4,7,H,0,1,216
4,8,R,3,0,99
4,9,H,1,0,146
4,10,R,0,0,57
4,11,R,4,0,222
4,12,H,3,0,20
4,13,H,4,1,271
4,14,H,1,1,250
4,15,R,4,0,38
4,16,R,3,0,191
4,17,R,2,1,188
4,18,R,5,1,158
4,19,H,1,0,192
5,0,R,0,0,183
5,1,P,2,0,17
5,2,H,4,1,226
5,3,P,3,1,218
5,4,R,3,0,70
5,5,P,5,0,162
5,6,H,0,2,246
5,7,P,2,1,287
5,8,H,2,1,220
5,9,P,5,2,240
5,10,H,5,1,295
5,11,N,4,0,49
5,12,H,2,1,375
5,13,N,0,0,21
5,14,R,3,0,187
5,15,P,1,0,43
5,16,R,5,0,159
5,17,P,3,0,72
5,18,H,1,2,276
5,19,P,1,1,256
5,20,H,4,1,228
5,21,N,5,0,59
5,22,R,2,1,205
5,23,N,2,0,171
5,24,H,3,0,42
5,25,P,1,1,247
5,26,R,0,0,95
5,27,N,0,1,187
5,28,H,1,1,218
5,29,N,5,0,182
5,30,H,5,0,60
5,31,N,4,0,127
5,32,H,3,0,86
5,33,N,1,0,77
5,34,H,0,0,162
5,35,P,5,2,230
5,36,H,3,1,227
5,37,N,0,0,134
5,38,R,4,1,185
5,39,N,1,1,209
6,0,R,2,0,210
6,1,N,4,1,190
6,2,R,0,1,183
6,3,P,5,0,157
6,4,H,2,2,245
6,5,P,1,1,255
6,6,H,3,1,230
6,7,N,2,0,53
6,8,R,2,0,175
6,9,N,1,1,200
6,10,R,3,1,205
6,11,P,2,1,188
6,12,H,2,1,229
6,13,N,3,0,142
6,14,H,0,0,72
6,15,N,4,0,98
6,16,H,1,0,116
6,17,P,2,1,217
6,18,H,0,1,253
6,19,N,0,0,28
6,20,R,4,0,209
6,21,N,2,1,219
6,22,R,5,1,186
6,23,N,5,1,199
6,24,R,1,1,253
6,25,N,2,1,289
6,26,H,0,0,140
6,27,P,3,1,237
6,28,R,2,0,102
6,29,N,5,1,201
6,30,R,1,1,207
6,31,P,0,0,142
6,32,H,4,1,279
6,33,N,1,0,14
6,34,H,0,1,261
6,35,N,0,0,167
6,36,H,2,0,104
6,37,N,4,0,147
6,38,R,5,1,205
6,39,N,5,1,220
